,Address,Google_ID,Latitude,Longitude,Name,Price_Level,Rating,Zip,City_State_Cuisine
106,"1422 Nogalitos St, San Antonio, TX 78204, USA",b880f5380402689a2c108719cea1d24a49a53029,29.3992021,-98.5125358,Viva Vegeria,1.0,4.5,78204,san antonio-tx-taco
107,"13719 I-10, San Antonio, TX 78249, USA",c2df8004eea2fdca960c723668dac22a0fbb8085,29.5767156,-98.59396329999998,Taco Palenque UTSA,0.0,4.2,78249,san antonio-tx-taco
108,"9735 N IH 35, Ste 2, San Antonio, TX 78233, United States",b45183ca20b9d2a80338e56ec5a98dcf363da5c0,29.528026399999998,-98.3934839,Saint City Tacos,0.0,3.9,78233,san antonio-tx-taco
109,"910 S Alamo St, San Antonio, TX 78205, USA",fa522301a0eaa31b1186056d3d787f5936750ff9,29.415403100000002,-98.4895912,Rosario's,1.0,4.3,78205,san antonio-tx-taco
110,"822 SW 19th St, San Antonio, TX 78207, USA",514d50000c9092f38b6d3c53997da4a07dfdec02,29.420850899999998,-98.5369527,Ray's Drive Inn,2.0,4.2,78207,san antonio-tx-taco
111,"419 N St Mary's St, San Antonio, TX 78205, USA",bddb18acb9418e35d9f58def1f5fef0897a1f834,29.4280691,-98.4914402,The Original Blanco Cafe,1.0,4.3,78205,san antonio-tx-taco
112,"528 River Walk St, San Antonio, TX 78205, USA",1c5a53a7001ba8c77ab35035d5428061d4ffb002,29.42424189999999,-98.48838420000001,The Original Mexican Restaurant,2.0,3.1,78205,san antonio-tx-taco
113,"146 E Houston St, San Antonio, TX 78205, USA",2789f5d147839e937d2f78ef8abfda25ddf3622a,29.426328,-98.491845,Acenar Mexican Restaurant,2.0,4.1,78205,san antonio-tx-taco
114,"130 Main Plaza, San Antonio, TX 78205, USA",c02020149bb1d91eace6cb72a2a0a93ebd0e50cc,29.4239975,-98.4931157,La Jalisco,0.0,4.2,78205,san antonio-tx-taco
115,"245 E Commerce St, San Antonio, TX 78205, USA",12017f0a9a7d9183031789bf781b0f8125943c4f,29.4248376,-98.49007950000001,Rita's On the River,2.0,3.1,78205,san antonio-tx-taco
116,"110 Soledad St, San Antonio, TX 78205, USA",841b9eb0cb703f39cee09320c4b51e1d12e127e8,29.425334000000003,-98.492729,Mexican Manhattan,0.0,3.9,78205,san antonio-tx-taco
117,"430 E Commerce St, San Antonio, TX 78205, USA",258aa47fcd85c619703b5a21b297fcbdcea809e7,29.42363,-98.48815700000002,Casa Rio,2.0,3.9,78205,san antonio-tx-taco
118,"115 E Travis St #104, San Antonio, TX 78205, USA",0aff6b1c6bae8176e1ee087985010782b7c32494,29.427590600000002,-98.49316390000001,Lula's Mexican Cafe,2.0,4.8,78205,san antonio-tx-taco
119,"1000 S St Mary's St, San Antonio, TX 78205, USA",93424bb9ed6e7853aa585db9061027477f409964,29.4145029,-98.4888528,Cascabel Mexican Patio,1.0,4.4,78205,san antonio-tx-taco
120,"342 W Houston St, San Antonio, TX 78205, USA",75e7e8c70da30d29a941001a4d3d91d89879a3fc,29.426291499999998,-98.4971737,Cafe Alameda,0.0,4.3,78205,san antonio-tx-taco
121,"849 E Commerce St, San Antonio, TX 78205, USA",feb8e54ef71f325986826ad238d53a57f0fd0ea0,29.4233841,-98.484075,Maria Mia Mexican Bistro,0.0,3.2,78205,san antonio-tx-taco
122,"301 S Alamo St, San Antonio, TX 78205, USA",981b4721d40a27622ae5de7f5015732e45d1c8b6,29.421612899999996,-98.488192,Guadalajara Grill,2.0,3.2,78205,san antonio-tx-taco
123,"215 Losoya St, San Antonio, TX 78205, USA",11f96f63bb5c87ccb57d21b44e82d367064e6cc9,29.424728700000003,-98.48809440000001,La Paloma Riverwalk,2.0,2.3,78205,san antonio-tx-taco
124,"849 E Commerce St, San Antonio, TX 78205, USA",8b736ea12672764a0ecf52b50ce04d8e864c12d9,29.42361859999999,-98.4849832,Margaritaville Restaurant San Antonio,0.0,3.4,78205,san antonio-tx-taco
125,"3119 S Gevers St, San Antonio, TX 78210, USA",785eece42e8c58065c0f2449f0b457bba5d2f6ba,29.388338,-98.457047,Taco Haven,1.0,4.2,78210,san antonio-tx-taco
126,"175 E Houston St #115, San Antonio, TX 78205, USA",3011e77d51af39c0d683615d129b9a05ada5b33e,29.426569699999998,-98.4919441,Zocalo Mio,0.0,4.6,78205,san antonio-tx-taco
127,"1001 NW Loop 410, San Antonio, TX 78213, USA",a9dba9b8493c8fd3fb9e5a450653b8c9c8c4c866,29.521115999999996,-98.5070954,Guajillo's,1.0,4.2,78213,san antonio-tx-taco
128,"inside Radius Building, 106 Auditorium Cir, San Antonio, TX 78205, United States",8b7a51f61a03a245aa3492bdc50e755fbf5dd5f0,29.42953199999999,-98.4880998,Pharm Table,2.0,4.5,78205,san antonio-tx-taco
129,"8099 Culebra Rd, San Antonio, TX 78251, USA",9627dc2537529c95e02b2288e09616fee20d58a0,29.466555,-98.646364,Taco Jalisco Authentic Mexican Restaurant Jalisco Style,1.0,3.9,78251,san antonio-tx-taco
130,"115 S Main Plaza, San Antonio, TX 78205, USA",6ebca778ae77065f39daab2dff22a3255e56a9e4,29.4241963,-98.4942363,Poblanos On Main,0.0,4.4,78205,san antonio-tx-taco
131,"1327 Austin Hwy, San Antonio, TX 78209, USA",2cecd2678e36f4f08272eae55017b04ebd9a4edf,29.4908394,-98.44090240000001,Taco Bell,1.0,3.9,78209,san antonio-tx-taco
132,"1007 Rittiman Rd, San Antonio, TX 78218, USA",843e6adbd789079438e638332450014a4c86ac65,29.485354100000002,-98.4285689,Teka Molino,0.0,4.4,78218,san antonio-tx-taco
133,"7231 San Pedro Ave, San Antonio, TX 78216, USA",abe29a64913ac12b43c47379b236aa6105c390d9,29.514659100000003,-98.49972170000001,Teka Molino,2.0,4.4,78216,san antonio-tx-taco
